class,class_index,start_frame,stop_frame,video_id,point
Diving,7,16259,16591,video_validation_0000209,16425
Diving,7,672,840,video_validation_0000210,754
Diving,7,855,1041,video_validation_0000210,947
Diving,7,1404,1524,video_validation_0000210,1461
Diving,7,1881,2001,video_validation_0000210,1940
Diving,7,2361,2445,video_validation_0000210,2402
Diving,7,2589,2706,video_validation_0000210,2645
FrisbeeCatch,8,33,222,video_validation_0000261,125
FrisbeeCatch,8,345,561,video_validation_0000261,451
FrisbeeCatch,8,21,123,video_validation_0000262,72
FrisbeeCatch,8,171,408,video_validation_0000262,285
FrisbeeCatch,8,483,570,video_validation_0000262,525
FrisbeeCatch,8,645,717,video_validation_0000262,680
FrisbeeCatch,8,717,768,video_validation_0000262,742
FrisbeeCatch,8,816,921,video_validation_0000262,868
FrisbeeCatch,8,6,33,video_validation_0000263,18
FrisbeeCatch,8,66,93,video_validation_0000263,78
FrisbeeCatch,8,228,306,video_validation_0000263,266
FrisbeeCatch,8,330,558,video_validation_0000263,441
FrisbeeCatch,8,576,723,video_validation_0000263,648
FrisbeeCatch,8,825,900,video_validation_0000263,861
FrisbeeCatch,8,1122,1299,video_validation_0000263,1208
FrisbeeCatch,8,1782,1821,video_validation_0000264,1800
FrisbeeCatch,8,1821,1851,video_validation_0000264,1833
FrisbeeCatch,8,1854,1896,video_validation_0000264,1871
FrisbeeCatch,8,1884,1935,video_validation_0000264,1909
FrisbeeCatch,8,2010,2046,video_validation_0000264,2026
FrisbeeCatch,8,2049,2076,video_validation_0000264,2061
FrisbeeCatch,8,2061,2100,video_validation_0000264,2080
FrisbeeCatch,8,2082,2121,video_validation_0000264,2099
FrisbeeCatch,8,2232,2271,video_validation_0000264,2250
FrisbeeCatch,8,2640,2745,video_validation_0000264,2692
FrisbeeCatch,8,5373,5490,video_validation_0000264,5431
FrisbeeCatch,8,6327,6402,video_validation_0000264,6362
FrisbeeCatch,8,6402,6474,video_validation_0000264,6437
FrisbeeCatch,8,162,234,video_validation_0000265,198
FrisbeeCatch,8,249,294,video_validation_0000265,269
FrisbeeCatch,8,318,378,video_validation_0000265,346
FrisbeeCatch,8,417,495,video_validation_0000265,454
FrisbeeCatch,8,498,555,video_validation_0000265,524
FrisbeeCatch,8,576,624,video_validation_0000265,597
FrisbeeCatch,8,633,681,video_validation_0000265,655
FrisbeeCatch,8,690,723,video_validation_0000265,708
FrisbeeCatch,8,729,804,video_validation_0000265,765
FrisbeeCatch,8,819,867,video_validation_0000265,840
FrisbeeCatch,8,876,936,video_validation_0000265,903
FrisbeeCatch,8,948,1002,video_validation_0000265,976
FrisbeeCatch,8,1023,1080,video_validation_0000265,1050
FrisbeeCatch,8,1086,1524,video_validation_0000265,1305
FrisbeeCatch,8,288,366,video_validation_0000266,326
FrisbeeCatch,8,372,654,video_validation_0000266,511
FrisbeeCatch,8,660,876,video_validation_0000266,765
FrisbeeCatch,8,1221,1299,video_validation_0000266,1258
FrisbeeCatch,8,1626,1725,video_validation_0000266,1675
FrisbeeCatch,8,1764,1869,video_validation_0000266,1814
FrisbeeCatch,8,1896,2001,video_validation_0000266,1948
FrisbeeCatch,8,2034,2109,video_validation_0000266,2070
BaseballPitch,0,2184,2292,video_validation_0000266,2237
FrisbeeCatch,8,2715,2760,video_validation_0000266,2735
FrisbeeCatch,8,2781,2829,video_validation_0000266,2804
FrisbeeCatch,8,3816,3894,video_validation_0000266,3853
FrisbeeCatch,8,3897,4065,video_validation_0000266,3980
FrisbeeCatch,8,4137,4446,video_validation_0000266,4291
FrisbeeCatch,8,2766,2814,video_validation_0000267,2788
FrisbeeCatch,8,2814,2874,video_validation_0000267,2843
FrisbeeCatch,8,2874,2913,video_validation_0000267,2893
FrisbeeCatch,8,2913,2970,video_validation_0000267,2941
FrisbeeCatch,8,2970,3012,video_validation_0000267,2991
FrisbeeCatch,8,3018,3069,video_validation_0000267,3044
FrisbeeCatch,8,3069,3111,video_validation_0000267,3089
FrisbeeCatch,8,3111,3156,video_validation_0000267,3131
FrisbeeCatch,8,3156,3192,video_validation_0000267,3172
FrisbeeCatch,8,3192,3234,video_validation_0000267,3212
FrisbeeCatch,8,3252,3273,video_validation_0000267,3259
FrisbeeCatch,8,3273,3360,video_validation_0000267,3315
FrisbeeCatch,8,3366,3441,video_validation_0000267,3401
FrisbeeCatch,8,3447,3516,video_validation_0000267,3477
FrisbeeCatch,8,3783,3828,video_validation_0000267,3803
FrisbeeCatch,8,3846,3867,video_validation_0000267,3855
FrisbeeCatch,8,4629,4689,video_validation_0000267,4656
FrisbeeCatch,8,5580,5625,video_validation_0000267,5600
FrisbeeCatch,8,5655,5739,video_validation_0000267,5695
FrisbeeCatch,8,5820,5871,video_validation_0000267,5843
FrisbeeCatch,8,5949,5988,video_validation_0000267,5968
FrisbeeCatch,8,6015,6057,video_validation_0000267,6033
FrisbeeCatch,8,6138,6180,video_validation_0000267,6158
FrisbeeCatch,8,6330,6432,video_validation_0000267,6381
FrisbeeCatch,8,6504,6537,video_validation_0000267,6519
FrisbeeCatch,8,6756,6888,video_validation_0000267,6820
FrisbeeCatch,8,7098,7242,video_validation_0000267,7167
FrisbeeCatch,8,7755,7794,video_validation_0000267,7773
FrisbeeCatch,8,8358,8382,video_validation_0000267,8369
FrisbeeCatch,8,8538,8601,video_validation_0000267,8569
FrisbeeCatch,8,8679,8718,video_validation_0000267,8695
FrisbeeCatch,8,10131,10176,video_validation_0000267,10151
FrisbeeCatch,8,10179,10206,video_validation_0000267,10190
FrisbeeCatch,8,10302,10317,video_validation_0000267,10309
FrisbeeCatch,8,10467,10503,video_validation_0000267,10483
FrisbeeCatch,8,10575,10629,video_validation_0000267,10600
FrisbeeCatch,8,10707,10737,video_validation_0000267,10721
FrisbeeCatch,8,10749,10773,video_validation_0000267,10760
FrisbeeCatch,8,10788,10815,video_validation_0000267,10799
FrisbeeCatch,8,10833,10869,video_validation_0000267,10849
FrisbeeCatch,8,10881,10911,video_validation_0000267,10894
FrisbeeCatch,8,7155,7488,video_validation_0000268,7320
FrisbeeCatch,8,69,369,video_validation_0000269,216
FrisbeeCatch,8,447,483,video_validation_0000269,463
FrisbeeCatch,8,540,573,video_validation_0000269,555
FrisbeeCatch,8,795,882,video_validation_0000270,838
FrisbeeCatch,8,903,1092,video_validation_0000270,996
FrisbeeCatch,8,1440,1731,video_validation_0000270,1583
GolfSwing,9,5091,5259,video_validation_0000281,5174
GolfSwing,9,6648,6759,video_validation_0000281,6702
GolfSwing,9,231,465,video_validation_0000282,349
GolfSwing,9,879,972,video_validation_0000282,924
GolfSwing,9,984,1074,video_validation_0000282,1029
GolfSwing,9,1,69,video_validation_0000283,34
GolfSwing,9,333,1839,video_validation_0000283,1084
GolfSwing,9,390,576,video_validation_0000284,482
GolfSwing,9,672,1281,video_validation_0000284,975
GolfSwing,9,1317,1410,video_validation_0000284,1363
GolfSwing,9,1428,1524,video_validation_0000284,1476
GolfSwing,9,2226,2454,video_validation_0000285,2337
GolfSwing,9,5172,5358,video_validation_0000286,5264
GolfSwing,9,876,1005,video_validation_0000287,938
GolfSwing,9,1197,1347,video_validation_0000287,1272
GolfSwing,9,1737,1914,video_validation_0000287,1825
GolfSwing,9,2319,2661,video_validation_0000287,2489
GolfSwing,9,2385,2520,video_validation_0000288,2453
GolfSwing,9,3174,3276,video_validation_0000288,3224
GolfSwing,9,90,777,video_validation_0000289,433
GolfSwing,9,984,3699,video_validation_0000289,2338
GolfSwing,9,78,174,video_validation_0000290,126
GolfSwing,9,309,1302,video_validation_0000290,805
GolfSwing,9,1365,1617,video_validation_0000290,1491
GolfSwing,9,1665,1809,video_validation_0000290,1734
GolfSwing,9,1890,1968,video_validation_0000290,1927
HammerThrow,10,1,38,video_validation_0000311,16
HammerThrow,10,348,538,video_validation_0000311,442
HammerThrow,10,1385,1590,video_validation_0000311,1485
HammerThrow,10,1882,2035,video_validation_0000311,1957
HammerThrow,10,2372,2535,video_validation_0000311,2452
HammerThrow,10,2880,3125,video_validation_0000311,3002
HammerThrow,10,3483,3745,video_validation_0000311,3612
HammerThrow,10,4478,4652,video_validation_0000311,4563
HammerThrow,10,4960,5165,video_validation_0000311,5061
HammerThrow,10,5180,5338,video_validation_0000311,5259
HammerThrow,10,6100,6328,video_validation_0000311,6211
HammerThrow,10,6655,6840,video_validation_0000311,6746
HammerThrow,10,7735,8005,video_validation_0000311,7868
HammerThrow,10,8370,8610,video_validation_0000311,8489
HammerThrow,10,8630,8795,video_validation_0000311,8712
HammerThrow,10,8928,9118,video_validation_0000311,9021
HammerThrow,10,9442,9645,video_validation_0000311,9542
HammerThrow,10,9655,9825,video_validation_0000311,9739
HammerThrow,10,10490,10742,video_validation_0000311,10615
HammerThrow,10,11165,11410,video_validation_0000311,11287
HammerThrow,10,11420,11662,video_validation_0000311,11539
HammerThrow,10,12745,13025,video_validation_0000311,12886
HammerThrow,10,13325,13522,video_validation_0000311,13422
HammerThrow,10,14120,14348,video_validation_0000311,14233
HammerThrow,10,14675,14868,video_validation_0000311,14770
HammerThrow,10,15145,15278,video_validation_0000311,15211
HammerThrow,10,15885,16120,video_validation_0000311,16000
HammerThrow,10,16525,16712,video_validation_0000311,16614
HammerThrow,10,16932,17130,video_validation_0000311,17030
HammerThrow,10,66,315,video_validation_0000312,189
HammerThrow,10,588,816,video_validation_0000312,701
HammerThrow,10,1464,1659,video_validation_0000312,1557
HammerThrow,10,306,621,video_validation_0000313,461
HammerThrow,10,750,870,video_validation_0000313,808
HammerThrow,10,1092,1362,video_validation_0000313,1227
HammerThrow,10,1560,1866,video_validation_0000313,1712
HammerThrow,10,2220,2457,video_validation_0000313,2335
HammerThrow,10,1,273,video_validation_0000314,135
HammerThrow,10,336,611,video_validation_0000314,473
HammerThrow,10,635,902,video_validation_0000314,768
HammerThrow,10,947,1145,video_validation_0000314,1045
HammerThrow,10,1199,1472,video_validation_0000314,1333
HammerThrow,10,1490,1759,video_validation_0000314,1624
HammerThrow,10,1879,2116,video_validation_0000314,1997
HammerThrow,10,2218,2461,video_validation_0000314,2338
HammerThrow,10,2526,2763,video_validation_0000314,2642
HammerThrow,10,2787,2997,video_validation_0000314,2891
HammerThrow,10,3039,3309,video_validation_0000314,3172
HammerThrow,10,3369,3575,video_validation_0000314,3469
HammerThrow,10,3611,3902,video_validation_0000314,3755
HammerThrow,10,3992,4205,video_validation_0000314,4097
HammerThrow,10,4232,4457,video_validation_0000314,4343
HammerThrow,10,4484,4714,video_validation_0000314,4598
HammerThrow,10,4825,5065,video_validation_0000314,4944
HammerThrow,10,5200,5470,video_validation_0000314,5334
HammerThrow,10,5488,5700,video_validation_0000314,5594
HammerThrow,10,5739,5964,video_validation_0000314,5850
HammerThrow,10,5994,6294,video_validation_0000314,6142
HammerThrow,10,6444,6653,video_validation_0000314,6547
HammerThrow,10,6680,6857,video_validation_0000314,6767
HammerThrow,10,6890,7070,video_validation_0000314,6979
HammerThrow,10,7193,7451,video_validation_0000314,7321
HammerThrow,10,7481,7636,video_validation_0000314,7557
HammerThrow,10,7681,7885,video_validation_0000314,7781
HammerThrow,10,7915,8134,video_validation_0000314,8021
HammerThrow,10,8227,8473,video_validation_0000314,8347
HammerThrow,10,8619,8850,video_validation_0000314,8735
HammerThrow,10,8862,9081,video_validation_0000314,8970
HammerThrow,10,9114,9444,video_validation_0000314,9279
HammerThrow,10,9483,9797,video_validation_0000314,9639
HammerThrow,10,9884,10136,video_validation_0000314,10007
HammerThrow,10,10196,10334,video_validation_0000314,10264
HammerThrow,10,10367,10618,video_validation_0000314,10492
HammerThrow,10,10624,10867,video_validation_0000314,10745
HammerThrow,10,10921,11134,video_validation_0000314,11026
HammerThrow,10,11200,11422,video_validation_0000314,11309
HammerThrow,10,11583,11787,video_validation_0000314,11683
HammerThrow,10,11802,12069,video_validation_0000314,11934
HammerThrow,10,12120,12333,video_validation_0000314,12224
HammerThrow,10,12387,12608,video_validation_0000314,12498
HammerThrow,10,12632,12830,video_validation_0000314,12729
HammerThrow,10,12896,13094,video_validation_0000314,12994
HammerThrow,10,13106,13307,video_validation_0000314,13205
HammerThrow,10,13394,13564,video_validation_0000314,13477
HammerThrow,10,13633,13873,video_validation_0000314,13754
HammerThrow,10,13930,14104,video_validation_0000314,14018
HammerThrow,10,14155,14356,video_validation_0000314,14254
HammerThrow,10,14449,14679,video_validation_0000314,14562
HammerThrow,10,14712,14916,video_validation_0000314,14813
HammerThrow,10,15081,15294,video_validation_0000314,15186
HammerThrow,10,15315,15590,video_validation_0000314,15450
HammerThrow,10,15671,15830,video_validation_0000314,15748
HammerThrow,10,15923,16124,video_validation_0000314,16022
HammerThrow,10,16130,16406,video_validation_0000314,16266
HammerThrow,10,16463,16642,video_validation_0000314,16552
HammerThrow,10,16702,16900,video_validation_0000314,16800
HammerThrow,10,16915,17128,video_validation_0000314,17020
HammerThrow,10,17149,17452,video_validation_0000314,17299
HammerThrow,10,17467,17727,video_validation_0000314,17597
HammerThrow,10,17805,18009,video_validation_0000314,17905
HammerThrow,10,18051,18264,video_validation_0000314,18157
HammerThrow,10,18321,18557,video_validation_0000314,18438
HammerThrow,10,18617,18764,video_validation_0000314,18689
HammerThrow,10,18785,18992,video_validation_0000314,18885
HammerThrow,10,19034,19211,video_validation_0000314,19121
HammerThrow,10,19265,19430,video_validation_0000314,19347
HammerThrow,10,19519,19735,video_validation_0000314,19625
HammerThrow,10,19813,20050,video_validation_0000314,19931
HammerThrow,10,20179,20422,video_validation_0000314,20298
HammerThrow,10,20511,20664,video_validation_0000314,20585
HammerThrow,10,20676,20952,video_validation_0000314,20813
HammerThrow,10,21009,21183,video_validation_0000314,21093
HammerThrow,10,21207,21390,video_validation_0000314,21296
HammerThrow,10,21426,21650,video_validation_0000314,21538
HammerThrow,10,21794,21998,video_validation_0000314,21894
HammerThrow,10,22019,22232,video_validation_0000314,22125
HammerThrow,10,22262,22496,video_validation_0000314,22376
HammerThrow,10,22723,22924,video_validation_0000314,22824
HammerThrow,10,22951,23086,video_validation_0000314,23016
HammerThrow,10,23095,23299,video_validation_0000314,23196
HammerThrow,10,23404,23631,video_validation_0000314,23516
HammerThrow,10,23709,23901,video_validation_0000314,23804
HammerThrow,10,23991,24195,video_validation_0000314,24094
HammerThrow,10,24333,24554,video_validation_0000314,24442
HammerThrow,10,24650,24854,video_validation_0000314,24751
HammerThrow,10,24947,25139,video_validation_0000314,25042
HammerThrow,10,25301,25448,video_validation_0000314,25373
HammerThrow,10,25478,25708,video_validation_0000314,25592
HammerThrow,10,25741,25951,video_validation_0000314,25843
HammerThrow,10,26071,26257,video_validation_0000314,26162
HammerThrow,10,26374,26577,video_validation_0000314,26474
HammerThrow,10,26625,26862,video_validation_0000314,26741
HammerThrow,10,144,453,video_validation_0000315,296
HammerThrow,10,726,936,video_validation_0000315,829
HammerThrow,10,1233,1524,video_validation_0000315,1377
HammerThrow,10,1776,2022,video_validation_0000315,1898
HammerThrow,10,2250,2526,video_validation_0000315,2387
HammerThrow,10,2835,3018,video_validation_0000315,2925
HammerThrow,10,3603,3834,video_validation_0000315,3717
HammerThrow,10,5001,5259,video_validation_0000316,5128
HammerThrow,10,5277,5391,video_validation_0000316,5333
HammerThrow,10,5421,5688,video_validation_0000316,5552
HammerThrow,10,5703,5796,video_validation_0000316,5748
HammerThrow,10,5829,5910,video_validation_0000316,5868
HammerThrow,10,5943,6039,video_validation_0000316,5991
HammerThrow,10,165,483,video_validation_0000317,322
HammerThrow,10,1608,1710,video_validation_0000317,1658
HammerThrow,10,1818,2067,video_validation_0000317,1940
HammerThrow,10,3006,3087,video_validation_0000317,3045
HammerThrow,10,3156,3375,video_validation_0000317,3265
HammerThrow,10,4113,4239,video_validation_0000317,4176
HammerThrow,10,4533,4785,video_validation_0000317,4659
HammerThrow,10,5925,6063,video_validation_0000317,5993
HammerThrow,10,690,849,video_validation_0000318,769
HammerThrow,10,867,1029,video_validation_0000318,948
HammerThrow,10,1191,1362,video_validation_0000318,1276
HammerThrow,10,1389,1560,video_validation_0000318,1473
HammerThrow,10,1566,1734,video_validation_0000318,1648
HammerThrow,10,1758,1905,video_validation_0000318,1831
HammerThrow,10,1914,2064,video_validation_0000318,1987
HammerThrow,10,2097,2232,video_validation_0000318,2163
HammerThrow,10,2244,2370,video_validation_0000318,2308
HammerThrow,10,2385,2541,video_validation_0000318,2462
HammerThrow,10,2673,2910,video_validation_0000318,2789
HammerThrow,10,2919,3120,video_validation_0000318,3019
HammerThrow,10,3141,3258,video_validation_0000318,3198
HammerThrow,10,3273,3450,video_validation_0000318,3359
HammerThrow,10,3507,3651,video_validation_0000318,3577
HammerThrow,10,3663,3774,video_validation_0000318,3717
HammerThrow,10,3939,4230,video_validation_0000318,4083
HammerThrow,10,4263,4662,video_validation_0000318,4462
HammerThrow,10,4794,4947,video_validation_0000318,4869
HammerThrow,10,4974,5139,video_validation_0000318,5054
HammerThrow,10,5148,5235,video_validation_0000318,5190
HammerThrow,10,5262,5415,video_validation_0000318,5335
HammerThrow,10,5427,5601,video_validation_0000318,5512
HammerThrow,10,126,267,video_validation_0000319,197
HammerThrow,10,534,732,video_validation_0000319,632
HammerThrow,10,1326,1491,video_validation_0000319,1409
HammerThrow,10,1893,2061,video_validation_0000319,1978
HammerThrow,10,2805,2931,video_validation_0000319,2867
HammerThrow,10,3483,3639,video_validation_0000319,3559
HammerThrow,10,5079,5238,video_validation_0000319,5155
HammerThrow,10,5610,5913,video_validation_0000319,5761
HammerThrow,10,6846,6957,video_validation_0000319,6900
HammerThrow,10,7554,7695,video_validation_0000319,7621
HammerThrow,10,927,1101,video_validation_0000320,1012
HammerThrow,10,1461,1620,video_validation_0000320,1538
HammerThrow,10,3132,3378,video_validation_0000320,3252
HammerThrow,10,3888,4377,video_validation_0000320,4131
HammerThrow,10,4881,5115,video_validation_0000320,4998
HammerThrow,10,6513,6651,video_validation_0000320,6580
HammerThrow,10,7002,7095,video_validation_0000320,7049
HammerThrow,10,8130,8328,video_validation_0000320,8227
HammerThrow,10,8748,8952,video_validation_0000320,8848
HammerThrow,10,11031,11220,video_validation_0000320,11123
HammerThrow,10,11739,11991,video_validation_0000320,11866
HammerThrow,10,14187,14388,video_validation_0000320,14286
HammerThrow,10,14754,15012,video_validation_0000320,14883
HighJump,11,2238,2358,video_validation_0000361,2295
HighJump,11,3057,3204,video_validation_0000361,3129
HighJump,11,3375,3495,video_validation_0000361,3434
HighJump,11,3522,3675,video_validation_0000361,3597
HighJump,11,3810,3981,video_validation_0000361,3895
HighJump,11,4566,4623,video_validation_0000361,4594
HighJump,11,4719,4824,video_validation_0000361,4771
HighJump,11,4827,4917,video_validation_0000361,4871
HighJump,11,5163,5511,video_validation_0000361,5335
HighJump,11,5664,5781,video_validation_0000361,5722
HighJump,11,5847,5997,video_validation_0000361,5920
HighJump,11,6120,6240,video_validation_0000361,6179
HighJump,11,6423,6558,video_validation_0000361,6487
HighJump,11,6822,6963,video_validation_0000361,6892
HighJump,11,7071,7179,video_validation_0000361,7123
HighJump,11,7347,7497,video_validation_0000361,7419
HighJump,11,7509,7581,video_validation_0000361,7544
HighJump,11,7731,7845,video_validation_0000361,7786
HighJump,11,7959,8124,video_validation_0000361,8039
HighJump,11,8172,8382,video_validation_0000361,8275
HighJump,11,8415,8577,video_validation_0000361,8495
HighJump,11,8595,8715,video_validation_0000361,8654
HighJump,11,8793,9093,video_validation_0000361,8940
HighJump,11,9111,9264,video_validation_0000361,9186
HighJump,11,9552,9663,video_validation_0000361,9607
HighJump,11,9753,9888,video_validation_0000361,9818
HighJump,11,9924,10032,video_validation_0000361,9976
HighJump,11,10089,10200,video_validation_0000361,10142
HighJump,11,10266,10326,video_validation_0000361,10295
HighJump,11,10404,10533,video_validation_0000361,10467
HighJump,11,10800,10935,video_validation_0000361,10866
HighJump,11,11193,11613,video_validation_0000361,11402
HighJump,11,11835,12015,video_validation_0000361,11924
HighJump,11,12024,12096,video_validation_0000361,12061
HighJump,11,12318,12426,video_validation_0000361,12370
HighJump,11,12438,12573,video_validation_0000361,12503
HighJump,11,12585,12681,video_validation_0000361,12632
HighJump,11,12897,13101,video_validation_0000361,12998
HighJump,11,13269,13425,video_validation_0000361,13345
HighJump,11,13449,13482,video_validation_0000361,13463
HighJump,11,13752,13842,video_validation_0000361,13796
HighJump,11,13959,14169,video_validation_0000361,14062
HighJump,11,14214,14301,video_validation_0000361,14254
HighJump,11,14502,14634,video_validation_0000361,14567
HighJump,11,15165,15303,video_validation_0000361,15233
HighJump,11,15372,15483,video_validation_0000361,15426
HighJump,11,15627,15735,video_validation_0000361,15680
HighJump,11,15930,16080,video_validation_0000361,16001
HighJump,11,17322,17385,video_validation_0000361,17351
HighJump,11,17391,17448,video_validation_0000361,17419
HighJump,11,17514,17547,video_validation_0000361,17529
HighJump,11,17676,17757,video_validation_0000361,17714
HighJump,11,17781,17916,video_validation_0000361,17849
HighJump,11,17928,18150,video_validation_0000361,18038
HighJump,11,18900,19071,video_validation_0000361,18985
HighJump,11,19287,19341,video_validation_0000361,19311
HighJump,11,19380,19449,video_validation_0000361,19411
HighJump,11,20037,20151,video_validation_0000361,20093
HighJump,11,20166,20307,video_validation_0000361,20235
HighJump,11,600,678,video_validation_0000362,639
HighJump,11,684,705,video_validation_0000362,693
HighJump,11,708,756,video_validation_0000362,732
HighJump,11,756,795,video_validation_0000362,774
HighJump,11,813,843,video_validation_0000362,826
HighJump,11,885,912,video_validation_0000362,899
HighJump,11,924,966,video_validation_0000362,944
HighJump,11,984,1050,video_validation_0000362,1013
HighJump,11,1086,1128,video_validation_0000362,1105
HighJump,11,1158,1230,video_validation_0000362,1193
HighJump,11,1344,1374,video_validation_0000362,1357
HighJump,11,1581,1623,video_validation_0000362,1600
HighJump,11,1647,1686,video_validation_0000362,1664
HighJump,11,1698,1740,video_validation_0000362,1717
HighJump,11,1746,1779,video_validation_0000362,1762
HighJump,11,1806,1938,video_validation_0000362,1870
HighJump,11,2151,2202,video_validation_0000362,2175
HighJump,11,2292,2322,video_validation_0000362,2305
HighJump,11,2760,2871,video_validation_0000362,2814
HighJump,11,2880,2961,video_validation_0000362,2919
HighJump,11,3006,3108,video_validation_0000362,3055
HighJump,11,3114,3240,video_validation_0000362,3174
HighJump,11,3582,3735,video_validation_0000362,3657
HighJump,11,3792,3948,video_validation_0000362,3870
HighJump,11,4032,4179,video_validation_0000362,4104
HighJump,11,4239,4422,video_validation_0000362,4327
HighJump,11,4428,4539,video_validation_0000362,4482
HighJump,11,4545,4740,video_validation_0000362,4641
HighJump,11,5007,5163,video_validation_0000362,5082
HighJump,11,5454,5562,video_validation_0000362,5506
HighJump,11,5664,5904,video_validation_0000362,5782
HighJump,11,6069,6228,video_validation_0000362,6146
HighJump,11,6429,6534,video_validation_0000362,6480
HighJump,11,7590,7764,video_validation_0000362,7676
HighJump,11,8046,8160,video_validation_0000362,8103
HighJump,11,9036,9357,video_validation_0000362,9194
HighJump,11,9372,9540,video_validation_0000362,9455
HighJump,11,9546,9603,video_validation_0000362,9572
HighJump,11,9612,9666,video_validation_0000362,9638
HighJump,11,9672,9720,video_validation_0000362,9695
HighJump,11,9972,10014,video_validation_0000362,9992
HighJump,11,10014,10170,video_validation_0000362,10091
HighJump,11,10392,10488,video_validation_0000362,10439
HighJump,11,10488,10584,video_validation_0000362,10533
HighJump,11,10584,10662,video_validation_0000362,10621
HighJump,11,10668,10761,video_validation_0000362,10712
HighJump,11,11412,11505,video_validation_0000362,11458
HighJump,11,11757,11835,video_validation_0000362,11797
HighJump,11,12243,12510,video_validation_0000362,12373
HighJump,11,12882,12993,video_validation_0000362,12937
HighJump,11,13215,13311,video_validation_0000362,13260
HighJump,11,13764,14292,video_validation_0000362,14027
HighJump,11,14514,14700,video_validation_0000362,14605
HighJump,11,14790,14886,video_validation_0000362,14836
HighJump,11,656,824,video_validation_0000363,738
HighJump,11,845,995,video_validation_0000363,920
HighJump,11,1388,1546,video_validation_0000363,1465
HighJump,11,1567,1699,video_validation_0000363,1631
HighJump,11,1744,1861,video_validation_0000363,1800
HighJump,11,1876,2044,video_validation_0000363,1958
HighJump,11,2380,2556,video_validation_0000363,2467
HighJump,11,3036,3195,video_validation_0000363,3114
HighJump,11,3426,3545,video_validation_0000363,3487
HighJump,11,3560,3704,video_validation_0000363,3632
HighJump,11,3950,4103,video_validation_0000363,4027
HighJump,11,4133,4196,video_validation_0000363,4162
HighJump,11,4412,4588,video_validation_0000363,4500
HighJump,11,4678,4759,video_validation_0000363,4716
HighJump,11,5353,5601,video_validation_0000363,5478
HighJump,11,6027,6186,video_validation_0000363,6106
HighJump,11,6195,6288,video_validation_0000363,6239
HighJump,11,6408,6569,video_validation_0000363,6487
HighJump,11,7052,7223,video_validation_0000363,7138
HighJump,11,7594,7687,video_validation_0000363,7639
HighJump,11,8227,8374,video_validation_0000363,8300
HighJump,11,8401,8571,video_validation_0000363,8485
HighJump,11,8688,8808,video_validation_0000363,8746
HighJump,11,8832,8997,video_validation_0000363,8914
HighJump,11,9033,9123,video_validation_0000363,9077
HighJump,11,9333,9498,video_validation_0000363,9413
HighJump,11,9701,9836,video_validation_0000363,9768
HighJump,11,9932,10085,video_validation_0000363,10007
HighJump,11,10121,10199,video_validation_0000363,10158
HighJump,11,10933,11077,video_validation_0000363,11003
HighJump,11,11086,11152,video_validation_0000363,11117
HighJump,11,11167,11326,video_validation_0000363,11247
HighJump,11,11700,11952,video_validation_0000363,11824
HighJump,11,11994,12141,video_validation_0000363,12068
HighJump,11,12171,12267,video_validation_0000363,12216
HighJump,11,12788,12917,video_validation_0000363,12852
HighJump,11,13091,13256,video_validation_0000363,13173
HighJump,11,13265,13334,video_validation_0000363,13297
HighJump,11,13660,13723,video_validation_0000363,13691
HighJump,11,13741,13840,video_validation_0000363,13789
HighJump,11,13870,13981,video_validation_0000363,13923
HighJump,11,13993,14137,video_validation_0000363,14062
HighJump,11,14188,14341,video_validation_0000363,14262
HighJump,11,14362,14526,video_validation_0000363,14442
HighJump,11,14580,14652,video_validation_0000363,14613
HighJump,11,14784,14871,video_validation_0000363,14826
HighJump,11,15243,15420,video_validation_0000363,15329
HighJump,11,15584,15635,video_validation_0000363,15609
HighJump,11,15677,15812,video_validation_0000363,15742
HighJump,11,15863,15959,video_validation_0000363,15911
HighJump,11,16001,16130,video_validation_0000363,16063
HighJump,11,16385,16516,video_validation_0000363,16449
HighJump,11,16546,16678,video_validation_0000363,16609
HighJump,11,16846,16957,video_validation_0000363,16900
HighJump,11,16978,17101,video_validation_0000363,17038
HighJump,11,17131,17212,video_validation_0000363,17169
HighJump,11,17248,17392,video_validation_0000363,17319
HighJump,11,17401,17479,video_validation_0000363,17440
HighJump,11,17485,17592,video_validation_0000363,17537
HighJump,11,17622,17754,video_validation_0000363,17686
HighJump,11,17766,17829,video_validation_0000363,17796
HighJump,11,17934,18099,video_validation_0000363,18013
HighJump,11,18132,18246,video_validation_0000363,18187
HighJump,11,18300,18417,video_validation_0000363,18358
HighJump,11,18566,18722,video_validation_0000363,18642
HighJump,11,18746,18863,video_validation_0000363,18802
HighJump,11,18875,18959,video_validation_0000363,18917
HighJump,11,18980,19070,video_validation_0000363,19024
HighJump,11,19627,19759,video_validation_0000363,19693
HighJump,11,21255,21426,video_validation_0000363,21338
HighJump,11,21498,21602,video_validation_0000363,21547
HighJump,11,21932,22061,video_validation_0000363,21995
HighJump,11,690,972,video_validation_0000364,832
HighJump,11,1608,1929,video_validation_0000364,1767
HighJump,11,2238,2400,video_validation_0000364,2319
HighJump,11,2595,2745,video_validation_0000364,2668
HighJump,11,2856,2958,video_validation_0000364,2904
HighJump,11,2958,3201,video_validation_0000364,3076
HighJump,11,543,729,video_validation_0000365,633
HighJump,11,888,999,video_validation_0000365,942
